epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,156.409,0.79318,2.30259,1.02,0.95389,0.97599,0.97993,0.74689,0.83781,2.22849,1.00636,0.00257,0.00257,0.00257
83,158.2,0.80505,2.21647,1.00189,0.93635,0.98495,0.97602,0.74687,0.86062,2.24284,0.99854,0.00254,0.00254,0.00254
84,160.074,0.77862,2.22365,1.01511,0.95414,0.97533,0.97753,0.75421,0.86045,2.19382,0.99925,0.00251,0.00251,0.00251
85,161.852,0.74014,2.20124,0.98087,0.95931,0.97533,0.97973,0.72745,0.94619,2.29545,1.04172,0.00248,0.00248,0.00248
86,163.654,0.74799,2.18363,0.99755,0.96126,0.98014,0.97678,0.75481,0.81271,2.19884,0.98774,0.00245,0.00245,0.00245
87,165.431,0.75021,2.12997,0.98121,0.9665,0.98014,0.97725,0.73664,0.87549,2.19625,1.02493,0.00242,0.00242,0.00242
88,167.226,0.76414,2.13809,0.98671,0.96255,0.98866,0.98018,0.76322,0.78111,2.11416,0.98044,0.00239,0.00239,0.00239
89,169.046,0.80811,2.24492,0.99379,0.96181,0.97884,0.98185,0.73912,0.89133,2.27426,1.01595,0.00236,0.00236,0.00236
90,170.895,0.78704,2.25267,0.99444,0.94825,0.98495,0.9827,0.76568,0.88262,2.33719,1.02909,0.00233,0.00233,0.00233
91,172.689,0.77201,2.24213,0.99179,0.96214,0.97533,0.9862,0.78161,0.81392,2.16234,0.99429,0.0023,0.0023,0.0023
92,174.521,0.7587,2.20591,1.0069,0.9623,0.98355,0.98462,0.75095,0.90832,2.15734,1.02214,0.00227,0.00227,0.00227
93,176.317,0.73214,2.01793,0.98566,0.96281,0.98495,0.98471,0.75637,0.82713,2.03697,0.99722,0.00224,0.00224,0.00224
94,178.194,0.74437,2.10834,0.97954,0.96298,0.98014,0.97832,0.7364,0.91271,2.22635,1.03589,0.00221,0.00221,0.00221
95,179.978,0.72949,2.03499,0.96604,0.95907,0.98495,0.98414,0.75002,0.86237,2.21423,0.99881,0.00218,0.00218,0.00218
96,181.772,0.75175,2.08121,0.98767,0.95909,0.97915,0.98897,0.76517,0.85737,2.12888,1.00085,0.00215,0.00215,0.00215
97,183.555,0.73598,2.04822,0.97801,0.96392,0.98309,0.98549,0.77249,0.85256,2.08632,0.99355,0.00212,0.00212,0.00212
98,185.348,0.74784,2.12663,0.98658,0.9577,0.98014,0.98629,0.77763,0.81778,2.08984,0.98315,0.00209,0.00209,0.00209
99,187.133,0.7356,2.04819,0.97708,0.96111,0.98014,0.9847,0.74738,0.90894,2.1807,1.03471,0.00206,0.00206,0.00206
100,188.953,0.72273,2.09869,0.96175,0.95271,0.98418,0.98314,0.77114,0.80538,2.11857,0.9838,0.00203,0.00203,0.00203
101,190.734,0.73658,2.10273,0.9797,0.95727,0.98014,0.97888,0.76294,0.82084,2.16025,0.98786,0.002,0.002,0.002
102,192.542,0.75103,2.12371,0.98545,0.95234,0.98014,0.97649,0.74714,0.87194,2.16805,1.01789,0.00197,0.00197,0.00197
103,194.342,0.7278,2.09841,0.99407,0.95528,0.98014,0.97905,0.75272,0.85097,2.17987,1.01306,0.00194,0.00194,0.00194
104,196.284,0.69393,2.07223,0.97402,0.96137,0.98014,0.97515,0.75393,0.86719,2.16969,1.00961,0.00191,0.00191,0.00191
105,198.178,0.72568,2.05309,0.97816,0.96382,0.97979,0.97793,0.75668,0.85047,2.13068,1.00043,0.00188,0.00188,0.00188
